"id_obs","coder_1","coder_2","consensus","sec_create_1","sec_create_2","sec_review_1","sec_review_2","possibly_sensitive","lang","conversation_id","type","text","author_id","retweet_count","reply_count","like_count","quote_count","impression_count","id","created_at","in_reply_to_user_id","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","country","INSULT","THREAT","date","tox_60","tox_70","tox_80","tox_90","insult_60","insult_70","insult_80","insult_90"
2683522,0,0,1,357,31,4,1,FALSE,"es",1185303737646141440,"retweeted","NO SE SORPRENDA! Si en unos días más o semanas aparece una “Bomba” sospechosa en alguna comisaría, autoridad del Metro, ministro ó pdte. Guarde este tweet! Es la forma que tienen para desviar la atención a todo! ✊🏻 #EvasionMasivaTodoElDia",2946109617,7,0,11,0,0,1185303737646141440,"2019-10-18T21:16:47.000Z",NA,"No Error",0.08795626,0.005378723,0.047349896,0.011922873,"Chile",NA,NA,"2019-10-18",0,0,0,0,0,0,0,0
2727489,0,0,1,212,8,7,0,FALSE,"es",1185333754342117376,"retweeted","Y a quien sacrificará el gobierno para calmar los ánimos ? #MetroDeSantiago #EvasionMasivaTodoElDia #EvasionMasiva",66252519,0,1,0,0,0,1185333754342117376,"2019-10-18T23:16:04.000Z",NA,"No Error",0.038048524,0.0029945374,0.023028618,0.008556974,"Chile",NA,NA,"2019-10-18",0,0,0,0,0,0,0,0
2741908,0,0,1,14,3,9,0,FALSE,"es",1185341849399156736,"retweeted","#EvasionMasivaTodoElDia sólo espero que todos lleguen bien a sus casas 🙏",214224764,0,0,1,0,0,1185341849399156736,"2019-10-18T23:48:14.000Z",NA,"No Error",0.075294,0.008506775,0.026444806,0.013528148,"Chile",NA,NA,"2019-10-18",0,0,0,0,0,0,0,0
2743053,1,0,1,16,4,10,0,FALSE,"es",1185342671272980480,"retweeted","Pagaría por ver todos los tics que tiene Piñera en estos momentos #EvasionMasivaTodoElDia #Cacerolazos",118426966,2,0,3,0,0,1185342671272980480,"2019-10-18T23:51:30.000Z",NA,"No Error",0.17631748,0.01159668,0.107333586,0.013269233,"Chile",NA,NA,"2019-10-18",0,0,0,0,0,0,0,0
2778095,0,0,1,11,3,5,0,FALSE,"es",1185363486827790336,"retweeted","#EvasionMasivaTodoElDia mataron a un joven en plaza de Maipú",1143303187337797632,0,0,0,0,0,1185363486827790336,"2019-10-19T01:14:12.000Z",NA,"No Error",0.12260055,0.016706496,0.04032305,0.1115629,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2791881,0,0,1,20,7,8,0,FALSE,"es",1185370080038850560,"retweeted","Una cosa son las demandas sociales y otra bien distinta la violencia irracional y destruccion del patrimonio. Absolutamente nada justifica los actos terroristas. Dios proteja a los inocentes #EvasionMasivaTodoElDia  #Chile #Santiago #Antofagasta",729638395,2,3,7,2,0,1185370080038850560,"2019-10-19T01:40:24.000Z",NA,"No Error",0.056758508,0.005569458,0.029934563,0.008945347,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2806803,0,0,1,19,18,5,4,FALSE,"es",1185376871564881920,"retweeted","Si hacen algo en Valpo/congreso háganlo saber!! #EvasionMasivaTodoElDia",152281396,0,0,0,0,0,1185376871564881920,"2019-10-19T02:07:24.000Z",NA,"No Error",0.102626406,0.007095337,0.04852104,0.0138755,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2815837,0,0,1,28,5,4,0,FALSE,"es",1185380861304328192,"retweeted","#EvasionMasivaTodoElDia @T13 @CHVNoticias @24HorasTVN nadie va a decir nada del estudiante asesinado por carabineros en estación Plaza Maipú????",3814558881,2,0,1,0,0,1185380861304328192,"2019-10-19T02:23:15.000Z",NA,"No Error",0.071337044,0.0064086914,0.029273475,0.017156094,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2818594,0,0,1,38,2,28,0,FALSE,"es",1185382427432230912,"replied_to","Esto ya es delincuencia .......😢🥺 #EvasionMasivaTodoElDia",2282630288,0,0,1,0,0,1185382427432230912,"2019-10-19T02:29:28.000Z",NA,"No Error",0.11140333,0.00919342,0.043250903,0.020782012,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2819668,0,0,1,29,21,7,1,FALSE,"es",1185382731200520192,"retweeted","@CHVNoticias que importan los eventos que se haran el fds!!!! Hablen bien por la cresta!!!  #EvasionMasivaTodoElDia",2467861382,0,0,0,0,0,1185382731200520192,"2019-10-19T02:30:41.000Z",51326671,"No Error",0.11305673,0.00869751,0.06739554,0.012958534,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2825625,0,0,1,22,7,4,0,FALSE,"es",1185385829524541440,"retweeted","La Propiedad publica y privada tiene que ser dañada para que escuchen al pueblo ? #metrosantiago #ParoNacionalYa  #EvasionMasivaTodoElDia",1098241949067345920,0,1,2,0,0,1185385829524541440,"2019-10-19T02:42:59.000Z",NA,"No Error",0.05230548,0.004711151,0.029493837,0.010472948,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2860261,0,0,1,18,3,2,0,FALSE,"es",1185404402884136960,"retweeted","Qué buena pregunta. ¿Qué ha hecho el gobierno hoy? #EvasionMasivaTodoElDia",96197368,0,1,2,0,0,1185404402884136960,"2019-10-19T03:56:48.000Z",NA,"No Error",0.045625936,0.0042915344,0.023479814,0.009463178,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2921590,0,0,1,16,13,1,0,FALSE,"es",1185601047227781120,"retweeted","El gobierno de @sebastianpinera llegó al nivel de mandar militares a Plaza Italia. Bienvenidxs a 1973 #DespiertaChile #MilitaresALaCalle #evasionmasivatodoeldia #19Oct",912297242320568320,0,1,4,0,0,1185601047227781120,"2019-10-19T16:58:11.000Z",NA,"No Error",0.08637348,0.0049209595,0.05086332,0.008129764,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
2977143,0,0,1,32,29,3,1,FALSE,"es",1187007873995419648,"retweeted","⭕️[ AHORA] Min. del Interior Chadwick habla de paz mientras carabineros y militares agreden a quienes nos manifestamos por un país más justo y menos desigual. No nos callaremos, nos vemos ahora en Pza Italia x la #HuelgaGeneral ! #ChileViolatesHumanRights #ChileViolaLosDDHH",121604993,40,2,45,0,0,1187007873995419648,"2019-10-23T14:08:25.000Z",NA,"No Error",0.17371799,0.017158391,0.10294484,0.025789235,"Chile",NA,NA,"2019-10-23",0,0,0,0,0,0,0,0
2984306,0,0,1,90,21,3,2,FALSE,"es",1187013827059159040,"retweeted","Están todas las condiciones para presentar #AcusacionConstitucionalPiñera #ChileViolatesHumanRights @PamJiles @gabrielboric @camila_vallejo @KarolCariola @GaelDiputada #ParoNacional",41373684,1,0,1,0,0,1187013827059159040,"2019-10-23T14:32:04.000Z",NA,"No Error",0.081625134,0.0063323975,0.047935467,0.008738215,"Chile",NA,NA,"2019-10-23",0,0,0,0,0,0,0,0
2986398,0,0,1,83,24,56,11,FALSE,"es",1187015985229905920,"retweeted","#ChileViolatesHumanRights recuerden que si el tribunal constitucional quiere, niega todo lo que piñera anuncia. Como lo han hecho toda la vida. #Bienvenidos13 ahí esta el problema la constitución que le niega los beneficios sociales a la gente.",1049757160551444480,0,0,0,0,0,1187015985229905920,"2019-10-23T14:40:39.000Z",NA,"No Error",0.121732734,0.008125305,0.0820023,0.007754337,"Chile",NA,NA,"2019-10-23",0,0,0,0,0,0,0,0
3007569,0,0,1,35,8,0,0,FALSE,"es",1187035262876028928,"retweeted","#ChileViolatesHumanRights basta de abusos en Chile!",264433293,1,0,2,0,0,1187035262876028928,"2019-10-23T15:57:15.000Z",NA,"No Error",0.17458448,0.014963473,0.0838533,0.010032792,"Chile",NA,NA,"2019-10-23",0,0,0,0,0,0,0,0
3011796,0,0,1,77,19,15,4,FALSE,"es",1187039462318116864,"retweeted","Chile se puede recuperar. Los postes de luz, los bienes públicos y privados etc, lo que NO se recuperará son las muchas vidas que cada día mueren en el país en pos de nuestra lucha. #RenunciaPiñeraAhora Ya es tarde toda solución al sistema de tú parte. #ChileViolatesHumanRights",1052555341140058112,1,0,2,1,0,1187039462318116864,"2019-10-23T16:13:56.000Z",NA,"No Error",0.11739369,0.010223389,0.07745308,0.010110466,"Chile",NA,NA,"2019-10-23",0,0,0,0,0,0,0,0
3082698,0,0,1,13,19,0,0,FALSE,"es",1187054138540122112,"retweeted","@yerkane Si Piñera renuncia y le pide la renuncia a todos sus ministros,le subrogaría el Presidente del Senado;a falta de éste,el Presidente de la Cámara de Diputados,y a falta de éste, el Presidente de la Corte Suprema. #ChileViolatesHumanRights #ChileDespierta #ChileSomosTodos  #URGENTE",1044385534167126016,1,1,1,0,0,1187117429870284800,"2019-10-23T21:23:45.000Z",1044385534167126016,"No Error",0.08874765,0.005645752,0.053205602,0.009799767,"Chile",NA,NA,"2019-10-23",0,0,0,0,0,0,0,0
3106628,0,0,1,14,19,1,1,FALSE,"es",1187143320847470592,"retweeted","Aprovechemos y hagamos el Congreso UNICAMERAL y bajamos los costos ... #ChileDespierta  #ChileViolatesHumanRights  #ChileSomosTodos",21188828,0,0,0,0,0,1187143320847470592,"2019-10-23T23:06:38.000Z",NA,"No Error",0.10956833,0.009307861,0.06372428,0.010628296,"Chile",NA,NA,"2019-10-23",0,0,0,0,0,0,0,0
3155179,0,0,1,29,16,1,2,FALSE,"es",1186732028374536192,"retweeted","@jschaulsohn @JorgeSharp Mala respuesta señor @jschaulsohn, no sabe que no se ha visto ni un militar y muy escasa presencia policial en las comunas más afectadas? @germancodina @rodolfocarter #fueramilitares #EnChileSeTortura #indh #AcusacionConstitucionalPiñera #ChileViolatesHumanRights #renuncientodos",286885317,0,0,0,0,0,1187301128888836096,"2019-10-24T09:33:42.000Z",20594284,"No Error",0.11378009,0.012703998,0.07270074,0.013010317,"Chile",NA,NA,"2019-10-24",0,0,0,0,0,0,0,0
3233144,0,0,1,174,15,0,1,FALSE,"es",1188819009615138816,"retweeted","@Carabdechile @Ejercito_Chile  si saben cómo nos ponemos pa' que nos invitan #ChileViolatesHumanRights",67828883,0,0,0,0,0,1188819009615138816,"2019-10-28T14:05:13.000Z",118784585,"No Error",0.1996317,0.020515325,0.11616662,0.043309137,"Chile",NA,NA,"2019-10-28",0,0,0,0,0,0,0,0
3278699,0,0,1,145,35,18,1,FALSE,"es",1187763362375127040,"retweeted","Deberían convocar otra vez a las barras del colo la u y la cato para la marcha el domingo donde justo va ir Kast?? No se dijo yo #LaMarchaMasGrandeDeChile",884971516064141312,0,0,0,0,0,1187763362375127040,"2019-10-25T16:10:27.000Z",NA,"No Error",0.079250954,0.0037956238,0.03710241,0.0074565844,"Chile",NA,NA,"2019-10-25",0,0,0,0,0,0,0,0
3279955,0,0,1,13,9,7,0,FALSE,"es",1187765445690048512,"retweeted","Por un trato justo y digno a la ""dueña de casa"" #LaMarchaMasGrandeDeChile",1166798025769070592,0,0,2,0,0,1187765445690048512,"2019-10-25T16:18:44.000Z",NA,"No Error",0.0143253105,0.0007581711,0.011654901,0.0058416002,"Chile",NA,NA,"2019-10-25",0,0,0,0,0,0,0,0
3358288,0,0,1,12,3,6,0,FALSE,"es",1187830083735752704,"retweeted","Llegamos hasta los Tajamares no más, no se podía seguir avanzando #LaMarchaMasGrandeDeChile",2376284239,0,0,1,1,0,1187843395638697984,"2019-10-25T21:28:29.000Z",2376284239,"No Error",0.020231359,0.0012207031,0.014314918,0.006051969,"Chile",NA,NA,"2019-10-25",0,0,0,0,0,0,0,0
3433179,0,0,1,28,21,4,5,FALSE,"es",1187869993532379136,"retweeted","Es simbólico, pero los chilenos tuvieron que cerrar el metro subterráneo e interrumpir sus rutinas para reencontrarse cara a cara en la superficie y redescubrirse como pueblo, como comunidad 👏👏👏   #LaMarchaMasGrandeDeChile",100407252,0,0,0,0,0,1187869993532379136,"2019-10-25T23:14:10.000Z",NA,"No Error",0.06263174,0.003528595,0.032799274,0.006304411,"Chile",NA,NA,"2019-10-25",0,0,0,0,0,0,0,0
3438261,0,0,1,33,20,8,1,FALSE,"es",1187871940838596608,"retweeted","#LaMarchaMasGrandeDeChile falta que a Clemente Perez lo nombren ministro",327605126,0,0,0,0,0,1187871940838596608,"2019-10-25T23:21:54.000Z",NA,"No Error",0.012314741,0.0005841255,0.0113509,0.0056150495,"Chile",NA,NA,"2019-10-25",0,0,0,0,0,0,0,0
3475027,0,0,1,15,4,6,0,FALSE,"es",1187885791055245312,"retweeted","Empatía, fácil de escribir, difícil de aplicar... #LaMarchaMasGrandeDeChile",313402601,0,0,0,0,0,1187885791055245312,"2019-10-26T00:16:57.000Z",NA,"No Error",0.010304171,0.0004386902,0.010172892,0.0054920646,"Chile",NA,NA,"2019-10-26",0,0,0,0,0,0,0,0
3522132,0,0,1,17,12,6,0,FALSE,"es",1187905581761421312,"retweeted","Hoy, en la #LaMarchaMasGrandeDeChile vi a @alexanwandter todo genial con la cara tapada. Me encanta ver artistas chilenos que no se esconden y apoyan verdaderamente el movimiento.",72091800,0,0,1,0,0,1187905581761421312,"2019-10-26T01:35:35.000Z",NA,"No Error",0.015016444,0.0009250641,0.012756908,0.0060325502,"Chile",NA,NA,"2019-10-26",0,0,0,0,0,0,0,0
3522784,0,0,1,12,15,3,1,FALSE,"es",1187906054853709824,"retweeted","Frente Amplio subiéndose al carro de la victoria de #LaMarchaMasGrandeDeChile. Sepan que también son responsables de nuestro descontento.",182837510,2,0,2,0,0,1187906054853709824,"2019-10-26T01:37:28.000Z",NA,"No Error",0.112333365,0.0027656555,0.082619295,0.0059678215,"Chile",NA,NA,"2019-10-26",0,0,0,0,0,0,0,0
3527501,0,0,1,26,30,11,12,FALSE,"es",1187907904545931264,"retweeted","Y donde estará el #pastorsoto.... En la #LaMarchaMasGrandeDeChile??",104662808,0,0,0,0,0,1187907904545931264,"2019-10-26T01:44:49.000Z",NA,"No Error",0.123468354,0.005607605,0.0808917,0.0069646453,"Chile",NA,NA,"2019-10-26",0,0,0,0,0,0,0,0
3528995,0,0,1,12,9,5,0,FALSE,"es",1187908837208199168,"retweeted","#LaMarchaMasGrandeDeChile   Lamentablemente ERROR.  Hubo otras mucho mayores!",51084959,0,0,1,0,0,1187908837208199168,"2019-10-26T01:48:31.000Z",NA,"No Error",0.021785567,0.0010299683,0.016024929,0.005618286,"Chile",NA,NA,"2019-10-26",0,0,0,0,0,0,0,0
3716701,0,0,1,21,30,5,17,FALSE,"es",1188186198918885376,"retweeted","@MilleDescubren Los Millenials descubrieron que saltándose el torniquete del Metro, encendieron la mecha que estaba dormida en todos nosotros!! De reclamar por lo que corresponde. #LaMarchaMasGrandeDeChile",258571921,0,0,0,0,0,1188202811953176576,"2019-10-26T21:16:40.000Z",827385365065371648,"No Error",0.11479026,0.006866455,0.07555214,0.00823333,"Chile",NA,NA,"2019-10-26",0,0,0,0,0,0,0,0
235734,0,0,1,14,3,5,0,FALSE,"es",1185709862329737216,"retweeted","#ChileDesperto y sin luz eléctrica!!",192906601,0,0,0,0,0,1185709862329737216,"2019-10-20T00:10:35.000Z",NA,"No Error",0.037577134,0.002708435,0.01838776,0.006757513,"Chile",NA,NA,"2019-10-20",0,0,0,0,0,0,0,0
116867,0,0,1,25,18,0,0,FALSE,"es",1185645103710461952,"retweeted","Que mierda es escuchar a las autoridades poniendo incapie en la “violencia” de las protestas y ninguna autocrítica, que está esperando Piñera para dar una señal tangible y hacer relucir el liderazgo del que tanto se jacta #ChileDesperto",86434007,2,0,6,0,0,1185645103710461952,"2019-10-19T19:53:15.000Z",NA,"No Error",0.35186127,0.021031776,0.26957804,0.008440462,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
139884,0,0,1,14,9,7,0,FALSE,"es",1185656927184920576,"retweeted","Un “gobierno” en silencio, solo muestra ser incapaz e indolente #ChileDesperto",118500394,0,0,2,0,0,1185656927184920576,"2019-10-19T20:40:14.000Z",NA,"No Error",0.3367073,0.016771052,0.40243408,0.0069387536,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
157012,0,0,1,21,18,8,0,FALSE,"es",1185665785609502720,"retweeted","@elsobacotriste El agua la tienen los privados, la educación es un negocio de los poderosos. La salud publica es deficiente, roban miles miles de millones militares y policías, al vendedor ambulante le dan cárcel y lo apalean, a la clase alta le dan clase de ética. #ChileDesperto",1049757160551444480,0,0,0,0,0,1185666571873718272,"2019-10-19T21:18:34.000Z",17932010,"No Error",0.25084448,0.019998873,0.24928534,0.030278467,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
181194,0,0,1,36,12,2,0,FALSE,"es",1185678992512294912,"retweeted","Vine a decir que esta quedando la pura cagá en Stgo, en Chile hace mucho que el país está como el reverendo pepino, pero como para los troglos Stgo es Chile pasa esto. #EstadoEmergencia #ChileDesperto",102446815,0,0,2,0,0,1185678992512294912,"2019-10-19T22:07:55.000Z",NA,"No Error",0.3969567,0.030523606,0.40243408,0.00948907,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
224059,1,0,1,26,74,3,0,FALSE,"es",1185701779645849600,"retweeted","Muchos venezolanos que se han ido del país no están acostumbrado a pagar ningun servicio y robaban medicamentos de hospitales, por deducción asumo que en las protestas  de chile  hay venezolanos #ChileDesperto",1086738111630053376,0,0,0,0,0,1185701779645849600,"2019-10-19T23:38:28.000Z",NA,"No Error",0.26293078,0.016641939,0.24767025,0.0072753434,"Chile",NA,NA,"2019-10-19",0,0,0,0,0,0,0,0
232181,0,0,1,21,15,3,0,FALSE,"es",1185707235701329920,"retweeted","#toquedequeda #Saqueos #ChileDesperto Lamentable lo que vemos por TV.  Y la clase política muy bien.  Felicito a los que no critican esto. Seguro dirán ... están recuperando lo que le han robado. Hay #hayayyaymamitaquerida.",1088492134766993408,0,0,0,0,0,1185707235701329920,"2019-10-20T00:00:09.000Z",NA,"No Error",0.25084448,0.015286255,0.24928534,0.008349842,"Chile",NA,NA,"2019-10-20",0,0,0,0,0,0,0,0
244828,1,0,1,6,6,0,0,FALSE,"es",1185716538365677568,"retweeted","Estos creen que somos wns, cuántos pacos camuflados armando disturbios?, ya no nos seguirán mintiendo! #ChileDesperto #DespiertaChile #EstadoDeEmergencia",64492402,0,0,0,0,0,1185716538365677568,"2019-10-20T00:37:06.000Z",NA,"No Error",0.39644176,0.023411209,0.43450394,0.0104988385,"Chile",NA,NA,"2019-10-20",0,0,0,0,0,0,0,0
249878,0,0,1,46,14,15,0,FALSE,"es",1185719326281736192,"retweeted","Chile se dio cuenta de todo, incluyendo que Gracias a las redes sociales hoy te puedes dar cuenta como la TV chilena manipula las noticias y los únicos heridos qué existen son los Pacos .... chile se cansó el pueblo se cansó! #chiledespertó",994863722,0,0,0,0,0,1185719326281736192,"2019-10-20T00:48:11.000Z",NA,"No Error",0.25462922,0.017158391,0.2435641,0.0074565844,"Chile",NA,NA,"2019-10-20",0,0,0,0,0,0,0,0
251926,0,0,1,6,7,0,0,FALSE,"es",1185720663534981120,"retweeted","Y Quien va a webiar por 30 pesos....? (panel de expertos) #ChileDesperto #EstadoEmergencia #19Oct #DespiertaChile #SiSePuede #PuenteAlto #",100762344,0,0,0,0,0,1185720663534981120,"2019-10-20T00:53:30.000Z",NA,"No Error",0.295883,0.018384963,0.16751462,0.008841781,"Chile",NA,NA,"2019-10-20",0,0,0,0,0,0,0,0
263725,0,0,1,12,14,3,0,FALSE,"es",1185727926521778176,"retweeted","Aquí en Paine el precio del pasaje de las micros para Santiago es 1300 pesos a eso sumenle el pasaje del metro y multipliquenlo X2 #ChileDesperto sin contar que cuando tratas de usar el pasaje escolar los chóferes te hacen el medio atado 🖕🏻",38560459,0,0,4,0,0,1185727926521778176,"2019-10-20T01:22:22.000Z",NA,"No Error",0.25084448,0.011444092,0.22303216,0.0064468146,"Chile",NA,NA,"2019-10-20",0,0,0,0,0,0,0,0
268336,0,0,1,5,10,0,0,FALSE,"es",1185730250258501632,"retweeted","Cabros protesten en paz!!! Los saqueos hacen q los del gobierno se froten las manos para sacar más perros a la calle!!!! #EstadoEmergencia #ChileDesperto #19OLaMarchaDelMillon",426649245,0,0,1,0,0,1185730250258501632,"2019-10-20T01:31:36.000Z",NA,"No Error",0.37751234,0.02406851,0.39743927,0.012440704,"Chile",NA,NA,"2019-10-20",0,0,0,0,0,0,0,0
305443,0,0,1,7,9,0,0,FALSE,"es",1185757163194585088,"retweeted","Ver las imágenes de las Fuerzas Armadas tomándose Valpo es fuertísimo... están cuaticos!!! Esos si que van a matar😔 #toquedequeda #ChileDesperto #EstadoEmergencia",993407300,2,0,0,0,0,1185757163194585088,"2019-10-20T03:18:32.000Z",NA,"No Error",0.25084448,0.023076924,0.16883044,0.19862294,"Chile",NA,NA,"2019-10-20",0,0,0,0,0,0,0,0
353233,0,0,1,6,14,0,0,FALSE,"es",1185899834626195456,"retweeted","Renuncia #Piñera , #Fontaine , #Larraín , #Hutt #ChileResiste #ChileDesperto #FuerzaChile no se puede tener mesa de diálogo manteniendo a esos ministros burlescos y humillantes. #Estadodemergencia",445702640,0,0,0,0,0,1185899834626195456,"2019-10-20T12:45:28.000Z",NA,"No Error",0.30439767,0.012833111,0.36798462,0.008919456,"Chile",NA,NA,"2019-10-20",0,0,0,0,0,0,0,0
363578,1,0,1,6,11,0,0,FALSE,"es",1185920840136908800,"retweeted","Después de escuchar a #Chadwick y al @GobiernodeChile solo dan ganas de salir a la calle y quemar todo! No entienden el problema y no dan soluciones. Solo hablan de violencia y más represión. En qué mundo viven? #ChileDesperto y ya no son válidos para diálogo",118823485,0,0,1,0,0,1185920840136908800,"2019-10-20T14:08:56.000Z",NA,"No Error",0.36867723,0.13599765,0.36798462,0.34804323,"Chile",NA,NA,"2019-10-20",0,0,0,0,0,0,0,0
376118,1,0,1,5,7,0,0,FALSE,"es",1185944409038376960,"retweeted","El pueblo está pidiendo las cabezas de este gobierno nefasto. Sus cabezas, literal o metafóricamente hablando. #toquedequeda #ChileDesperto #RenunciaPiñera #RenunciaChadwick",152072799,0,0,0,0,0,1185944409038376960,"2019-10-20T15:42:35.000Z",NA,"No Error",0.32712606,0.017416617,0.39297962,0.018882722,"Chile",NA,NA,"2019-10-20",0,0,0,0,0,0,0,0
381816,1,0,1,20,9,14,0,FALSE,"es",1185959524131323904,"retweeted","Te cagamos en show argentino ql en el festival digiste que chile no sabía de esto aquí lo tienes @JorgeAlis ajajajaja eres un grande #ChileDesperto",156859001,0,0,0,0,0,1185959524131323904,"2019-10-20T16:42:39.000Z",NA,"No Error",0.33421695,0.019611536,0.24928534,0.0077802283,"Chile",NA,NA,"2019-10-20",0,0,0,0,0,0,0,0
424157,0,0,1,8,16,0,0,FALSE,"es",1186070929430011904,"retweeted","Vamos a seguir protestando! Todas las protestas han sido pacíficas en general porque la gente no quiere destrozos, quiere detener la desigualdad y que no nos sigan robando lo poco de sueldo que pagamos sacandonos la mierda todos los días! #piñerarenuncia #ChileDespertó",80098610,1,0,0,0,0,1186070929430011904,"2019-10-21T00:05:20.000Z",NA,"No Error",0.32128486,0.023076924,0.22770336,0.009126588,"Chile",NA,NA,"2019-10-21",0,0,0,0,0,0,0,0
429220,0,0,1,4,12,0,0,FALSE,"es",1186084971116744704,"retweeted","Igual es un exceso que el Alcalde Carter use chaleco antibalas, total con todo el botox que le han aplicado las balas le rebotan... #TaranTssss #ChileDespertó #ChileResiste #ChileCambió",158489807,0,0,2,0,0,1186084971116744704,"2019-10-21T01:01:08.000Z",NA,"No Error",0.28425202,0.023076924,0.26957804,0.045572113,"Chile",NA,NA,"2019-10-21",0,0,0,0,0,0,0,0
445254,1,0,1,23,13,17,0,FALSE,"es",1186209434697191424,"retweeted","Acaba de pasar un helicóptero muy bajo por sobre el pasaje donde vivo...estoy wns enfermos y drogadictos (uniformados) creen que nos asustan, pues no #ChileDesperto  #RenunciaPiñera",156252125,0,0,0,0,0,1186209434697191424,"2019-10-21T09:15:42.000Z",NA,"No Error",0.3972142,0.024866661,0.44464502,0.013631714,"Chile",NA,NA,"2019-10-21",0,0,0,0,0,0,0,0
468323,0,0,1,6,13,0,0,FALSE,"es",1186324493431726080,"retweeted","Vas a pasar a la historia como un dictador más; como un presidente inoperante y arrogante. No como el lider mundial del oasis de latinoamerica. La gente te responde en las calles: NO ESTAMOS EN GUERRA #CHILEDESPERTO #CHILESECANSO #CHILEPROTESTA",367321376,0,0,0,0,0,1186324493431726080,"2019-10-21T16:52:54.000Z",NA,"No Error",0.37751234,0.023076924,0.4718924,0.010964886,"Chile",NA,NA,"2019-10-21",0,0,0,0,0,0,0,0
490257,0,0,1,4,8,0,0,FALSE,"es",1186357173170987008,"retweeted","Perdimos a Iturrieta, se suma al sin sentido del gobierno, una vergüenza más. Muy buen guión #piraña #pinerarenuncia #ChileDesperto",27233076,0,0,0,0,0,1186357173170987008,"2019-10-21T19:02:46.000Z",NA,"No Error",0.2854835,0.008049011,0.34314156,0.0062914654,"Chile",NA,NA,"2019-10-21",0,0,0,0,0,0,0,0
511593,0,0,1,17,11,4,0,FALSE,"es",1186386368420892672,"retweeted","@adnradiochile Hay que sacarles trote a estos funcionarios públicos, aprovechemos que se pusieron las pilas y sigamos elevando nuestras voces por una reivindicación real de la política en Chile. #ChileDesperto",78331924,0,0,0,0,0,1186386926942724096,"2019-10-21T21:01:00.000Z",201493641,"No Error",0.24282593,0.019998873,0.16853803,0.13815513,"Chile",NA,NA,"2019-10-21",0,0,0,0,0,0,0,0
565105,0,0,1,13,18,4,0,FALSE,"es",1186526882952630272,"retweeted","Con o sin aumento. No hay mas metro en Chile porque hay una cuerda de salvajes sin causa. Tienen la causa? Oki, no hay mas metro igualmente porque lo destruyeron. #metrosantiago #ChileDesperto",1268203728,0,0,0,0,0,1186526882952630272,"2019-10-22T06:17:08.000Z",NA,"No Error",0.31825066,0.023076924,0.34626248,0.011405042,"Chile",NA,NA,"2019-10-22",0,0,0,0,0,0,0,0
582368,0,0,1,7,11,2,0,FALSE,"es",1186430577366441984,"retweeted","@JLepeley @GiorgioJackson #ChileDesperto por las injusticias y el #toquedequeda es otra violación de derechos. Acaso no te sientes vulnerado en no poder manifestarte ? #ChileEnMarcha #ChileBajoAtaque por #PiñeraDictador",76790394,0,1,1,0,0,1186638606364020736,"2019-10-22T13:41:05.000Z",237897492,"No Error",0.2359567,0.013995127,0.24928534,0.011586283,"Chile",NA,NA,"2019-10-22",0,0,0,0,0,0,0,0
583636,0,0,1,6,9,0,0,FALSE,"es",1186468972641882112,"retweeted","@tere_marinovic es violento!!! Y no quieres violencia ? #ChileDesperto sigues en el mundo de barbie !!",60110315,0,0,0,0,0,1186643618171359232,"2019-10-22T14:01:00.000Z",302219334,"No Error",0.25462922,0.015544481,0.25404143,0.012130005,"Chile",NA,NA,"2019-10-22",0,0,0,0,0,0,0,0
694603,0,0,1,26,9,20,0,FALSE,"es",1187325359500513280,"retweeted","No he visto a NINGÚN político ayudando a limpiar la cagada que dejaron. Recuerde “Si no ayuda a limpiar, no ayude a ensuciar” #Chile #ChileDespertoً",259231762,2,0,3,0,0,1187325359500513280,"2019-10-24T11:09:59.000Z",NA,"No Error",0.30993456,0.023076924,0.25800487,0.009100696,"Chile",NA,NA,"2019-10-24",0,0,0,0,0,0,0,0
705094,0,0,1,16,9,8,0,FALSE,"es",1187419794057904128,"retweeted","@GiorgioJackson Uno de los cambios que necesita Shile es sacar a estos gremios nefastos. Una nueva matriz de transporte basada en los ferrocarriles #ChileDesperto",132673755,0,0,2,0,0,1187428432298336256,"2019-10-24T17:59:34.000Z",59215690,"No Error",0.21508642,0.00705719,0.24928534,0.00866054,"Chile",NA,NA,"2019-10-24",0,0,0,0,0,0,0,0
